tx_id|tx_time|buyer|currency_code|payment_type|credit_card_number|country|department|product|item_price|coupon_code|was_returned
MVXUYKO119|2010-09-18T15:48:52Z|Rosa Blick|JPY|DANKORT|1902-1504-1139-1021|LR|Home|Synergistic Marble Plate|2.27||false
MVXUYKO119|2010-09-18T15:48:52Z|Rosa Blick|JPY|DANKORT|1902-1504-1139-1021|LR|Home|Ergonomic Granite Hat|5.11|VGZ2|defect
MVXUYKO119|2010-09-18T15:48:52Z|Rosa Blick|JPY|DANKORT|1902-1504-1139-1021|LR|Home|Rustic Iron Coat|3.35||false
MVXUYKO119|2010-09-18T15:48:52Z|Rosa Blick|JPY|DANKORT|1902-1504-1139-1021|LR|Books|Enormous Steel Wallet|9.92|EQD2|false
UAFYKNW163|2010-01-05T18:51:34Z|Lennie McGlynn V|CAD|VISA|1589-1790-1252-1498|VA|Games|Awesome Marble Bench|15.3||false
UAFYKNW163|2010-01-05T18:51:34Z|Lennie McGlynn V|CAD|VISA|1589-1790-1252-1498|VA|Music|Mediocre Aluminum Lamp|29.42||false
UAFYKNW163|2010-01-05T18:51:34Z|Lennie McGlynn V|CAD|VISA|1589-1790-1252-1498|VA|Electronics|Awesome Copper Coat|1.37||defect
CTRZPBV197|2010-06-21T06:41:28Z|Robert Wunsch|CAD|DANKORT|1387-1102-1694-1545|GH|Outdoors|Aerodynamic Leather Bench|60.61||defect
CTRZPBV197|2010-06-21T06:41:28Z|Robert Wunsch|CAD|DANKORT|1387-1102-1694-1545|GH|Baby|Enormous Silk Bottle|24.12|KSE2|defect
CTRZPBV197|2010-06-21T06:41:28Z|Robert Wunsch|CAD|DANKORT|1387-1102-1694-1545|GH|Automotive|Heavy Duty Wooden Clock|7.33||bounce
BHJYXQE169|2010-10-02T13:04:30Z|Luigi Ullrich III|EUR|MASTERCARD|1122-1284-1616-1766|EH|Automotive|Awesome Concrete Bag|21.66||false
JXNUYVS127|2010-02-13T14:17:36Z|Etha Hyatt|JPY|VISA|1396-1866-1880-1537|IS|Games|Durable Linen Clock|81.12|YZO2|false
QSIAUBV153|2010-04-29T18:41:36Z|Dr. Barton Harber|EUR|VISA|1112-1804-1305-1823|MN|Electronics|Sleek Iron Table|11.52||false
CXWHPSA187|2010-10-16T08:31:51Z|Miss Corine Yundt|USD|JCB|1955-1595-1023-1510|SY|Industrial|Sleek Iron Knife|5.55||false
CXWHPSA187|2010-10-16T08:31:51Z|Miss Corine Yundt|USD|JCB|1955-1595-1023-1510|SY|Sports|Gorgeous Silk Chair|12.98||defect
CXWHPSA187|2010-10-16T08:31:51Z|Miss Corine Yundt|USD|JCB|1955-1595-1023-1510|SY|Outdoors|Rustic Paper Car|30.8||false
CXWHPSA187|2010-10-16T08:31:51Z|Miss Corine Yundt|USD|JCB|1955-1595-1023-1510|SY|Books|Rustic Concrete Plate|27.54||false
CXWHPSA187|2010-10-16T08:31:51Z|Miss Corine Yundt|USD|JCB|1955-1595-1023-1510|SY|Computers|Lightweight Bronze Coat|0.94||defect
KGPTNYZ108|2010-12-03T20:10:20Z|Eldon Koch|JPY|AMERICAN_EXPRESS|1180-1644-1255-1426|TV|Beauty|Durable Copper Car|71.77||false
GCKJVSY136|2010-04-28T13:33:45Z|Mrs. Emmanuelle Donnelly|AUD|AMERICAN_EXPRESS|1582-1318-1683-1131|AI|Music|Mediocre Rubber Lamp|7.16|YWQ2|false
GCKJVSY136|2010-04-28T13:33:45Z|Mrs. Emmanuelle Donnelly|AUD|AMERICAN_EXPRESS|1582-1318-1683-1131|AI|Industrial|Intelligent Granite Computer|23.39||false
GCKJVSY136|2010-04-28T13:33:45Z|Mrs. Emmanuelle Donnelly|AUD|AMERICAN_EXPRESS|1582-1318-1683-1131|AI|Industrial|Incredible Granite Lamp|1.62||false
GCKJVSY136|2010-04-28T13:33:45Z|Mrs. Emmanuelle Donnelly|AUD|AMERICAN_EXPRESS|1582-1318-1683-1131|AI|Outdoors|Rustic Iron Computer|3.2||false
GCKJVSY136|2010-04-28T13:33:45Z|Mrs. Emmanuelle Donnelly|AUD|AMERICAN_EXPRESS|1582-1318-1683-1131|AI|Movies|Fantastic Wooden Chair|1.19||false
ECDPTSY119|2010-07-10T14:33:31Z|Nico Greenfelder DDS|JPY|VISA|1548-1644-1393-1737|GI|Electronics|Durable Steel Clock|11.37||false
UBVGDMT175|2010-11-19T09:54:05Z|Dino Yundt|EUR|DANKORT|1074-1580-1466-1644|BT|Automotive|Awesome Wooden Car|65.58||bounce
SGAMVBF118|2010-11-10T11:27:41Z|Evalyn Kris|AUD|DANKORT|1516-1986-1431-1775|CG|Clothing|Ergonomic Aluminum Watch|77.56||defect
OZUKRXF176|2010-11-09T05:54:17Z|Ford Anderson|EUR|VISA|1702-1625-1355-1965|PF|Toys|Gorgeous Cotton Plate|7.37||defect
KMNRJEF126|2010-05-18T19:10:11Z|Andy Green|USD|DANKORT|1426-1744-1726-1480|MC|Books|Gorgeous Steel Wallet|81.68||false
QBSOYTW150|2010-09-09T10:15:27Z|Toni Abshire|CAD|JCB|1631-1284-1788-1159|SL|Toys|Gorgeous Leather Car|6.36|QTA2|false
QBSOYTW150|2010-09-09T10:15:27Z|Toni Abshire|CAD|JCB|1631-1284-1788-1159|SL|Kids|Durable Aluminum Hat|0.04||false
QBSOYTW150|2010-09-09T10:15:27Z|Toni Abshire|CAD|JCB|1631-1284-1788-1159|SL|Clothing|Practical Wool Gloves|5.39||false
KQYOIGL126|2010-02-09T21:34:28Z|Anastasia Schuppe|EUR|DANKORT|1074-1743-1514-1066|SI|Home|Synergistic Wooden Bottle|45.85||false
BTOJWSY174|2010-02-04T12:21:07Z|Cale Gleason|JPY|DANKORT|1178-1273-1713-1349|ID|Outdoors|Sleek Linen Keyboard|42.2||false
VIDMJTF101|2010-11-12T03:33:26Z|Cristal Hackett Jr.|GBP|VISA|1290-1896-1593-1668|CZ|Computers|Practical Copper Gloves|1.34||defect
UQJEAMD168|2010-04-11T15:57:55Z|Rodrick Rempel|USD|FORBRUGSFORENINGEN|1996-1065-1747-1331|SE|Movies|Intelligent Steel Chair|54.5||false
HJBGNEP166|2010-05-11T10:30:00Z|Deanna Jerde Jr.|JPY|JCB|1719-1316-1237-1517|BQ|Movies|Fantastic Steel Bottle|52.07||bounce
YHICMAU118|2010-05-24T06:17:13Z|Darius Hilll|EUR|JCB|1764-1192-1889-1319|EE|Health|Practical Rubber Watch|69.59||defect
VDJTQBL100|2010-05-17T01:51:46Z|Lynn McCullough|CAD|FORBRUGSFORENINGEN|1871-1050-1909-1113|CM|Automotive|Sleek Iron Bench|54.13|HPO2|false
QHOCGKA105|2010-08-03T16:36:15Z|Hallie Wiza|USD|JCB|1011-1810-1513-1877|GI|Books|Incredible Steel Clock|96.64|DIF2|bounce
MGKNBRP146|2010-06-20T18:41:56Z|Mr. Marjory Toy|JPY|MASTERCARD|1853-1119-1771-1177|AG|Industrial|Intelligent Paper Keyboard|9.34||false
LSCZUPF111|2010-05-21T05:01:28Z|Carey Prosacco|JPY|VISA|1256-1993-1571-1114|SA|Shoes|Heavy Duty Granite Clock|22.78||false
ZMOJYHE147|2010-10-08T20:01:32Z|Christina Konopelski I|CAD|DANKORT|1898-1647-1142-1768|BW|Beauty|Practical Silk Car|87.82||false
LQYASOB126|2010-05-06T07:19:06Z|Ms. Katarina Hoeger|GBP|DANKORT|1335-1522-1580-1506|KH|Sports|Incredible Rubber Computer|82.46||false
ZDVHSQX174|2010-07-02T01:14:23Z|Jaeden Bernier DDS|CAD|VISA|1368-1544-1197-1437|CA|Garden|Mediocre Wooden Lamp|26.44||false
ZDVHSQX174|2010-07-02T01:14:23Z|Jaeden Bernier DDS|CAD|VISA|1368-1544-1197-1437|CA|Kids|Ergonomic Concrete Hat|12.92||false
ZDVHSQX174|2010-07-02T01:14:23Z|Jaeden Bernier DDS|CAD|VISA|1368-1544-1197-1437|CA|Automotive|Rustic Paper Coat|25.56||bounce
CYBPUSW173|2010-06-21T23:44:08Z|Eldridge Nitzsche|JPY|AMERICAN_EXPRESS|1832-1966-1852-1209|JE|Garden|Lightweight Silk Table|28.35||bounce
EXJGYCU138|2010-07-19T05:34:03Z|Marquis Gibson|GBP|AMERICAN_EXPRESS|1644-1299-1652-1444|SO|Beauty|Heavy Duty Granite Watch|4.37|FIG2|defect
EXJGYCU138|2010-07-19T05:34:03Z|Marquis Gibson|GBP|AMERICAN_EXPRESS|1644-1299-1652-1444|SO|Health|Enormous Concrete Computer|15.45|KFV2|false
EXJGYCU138|2010-07-19T05:34:03Z|Marquis Gibson|GBP|AMERICAN_EXPRESS|1644-1299-1652-1444|SO|Music|Lightweight Bronze Plate|0.28||false
EXJGYCU138|2010-07-19T05:34:03Z|Marquis Gibson|GBP|AMERICAN_EXPRESS|1644-1299-1652-1444|SO|Electronics|Heavy Duty Iron Computer|1.73|RGF2|false
EXJGYCU138|2010-07-19T05:34:03Z|Marquis Gibson|GBP|AMERICAN_EXPRESS|1644-1299-1652-1444|SO|Clothing|Aerodynamic Marble Keyboard|8.37||false
LVRWCKO141|2010-05-23T16:07:51Z|Emerson Jerde DVM|CAD|AMERICAN_EXPRESS|1393-1198-1249-1583|AG|Toys|Durable Plastic Gloves|80.98||false
WKLAFEH162|2010-04-14T02:52:17Z|Furman Koelpin|GBP|DANKORT|1605-1101-1201-1089|SR|Jewelery|Incredible Paper Car|18.17||false
WKLAFEH162|2010-04-14T02:52:17Z|Furman Koelpin|GBP|DANKORT|1605-1101-1201-1089|SR|Tools|Rustic Cotton Wallet|0.12||false
WKLAFEH162|2010-04-14T02:52:17Z|Furman Koelpin|GBP|DANKORT|1605-1101-1201-1089|SR|Books|Mediocre Wool Car|5.41||false
WKLAFEH162|2010-04-14T02:52:17Z|Furman Koelpin|GBP|DANKORT|1605-1101-1201-1089|SR|Baby|Fantastic Leather Chair|16.19||bounce
WJFTUEG145|2010-04-02T13:49:27Z|Rosetta Bahringer|JPY|VISA|1046-1339-1854-1620|EG|Automotive|Aerodynamic Aluminum Pants|81.76|NOJ2|false
HLRNMBO161|2010-05-21T20:48:27Z|Ernest Howe|EUR|MASTERCARD|1559-1496-1457-1539|NO|Books|Heavy Duty Linen Chair|86.38||false
ZPRCEKN178|2010-11-15T12:01:20Z|Lessie Lehner|AUD|VISA|1364-1470-1939-1862|BD|Jewelery|Small Wool Pants|28.57||false
HJYXUGS149|2010-01-24T11:04:24Z|Bryce Bernhard|JPY|VISA|1719-1306-1968-1103|IS|Garden|Gorgeous Steel Bottle|96.88||false
LWIRJNP191|2010-08-14T19:15:08Z|Edward Dooley Sr.|AUD|MASTERCARD|1892-1013-1225-1399|GN|Jewelery|Aerodynamic Plastic Pants|95.49||bounce
RFLUMCS152|2010-07-31T15:24:00Z|Ms. Shanon Rippin|CAD|FORBRUGSFORENINGEN|1351-1509-1222-1044|GB|Health|Gorgeous Wool Shoes|30.63|ZRP2|false
AQJISTX194|2010-07-16T04:54:59Z|Fleta O'Kon|JPY|MASTERCARD|1676-1766-1625-1843|BF|Electronics|Gorgeous Copper Shoes|57.65||false
QMTBZED148|2010-02-13T03:26:46Z|Delores Wehner|EUR|FORBRUGSFORENINGEN|1803-1214-1716-1092|GH|Shoes|Intelligent Marble Car|88.51||false
UERNBPJ153|2010-02-25T06:11:12Z|Eleazar Lang|CAD|FORBRUGSFORENINGEN|1535-1417-1426-1342|MU|Books|Gorgeous Wooden Wallet|74.22||false
JOZLATY141|2010-08-29T02:34:44Z|Jairo Blick|CAD|VISA|1025-1039-1837-1897|TG|Computers|Mediocre Wool Wallet|3.61||false
CFDKUNS105|2010-08-22T16:03:32Z|Mrs. Nathen McCullough|AUD|JCB|1681-1073-1440-1123|UY|Music|Small Leather Shoes|29.45||false
KLOFSQE197|2010-05-12T15:09:35Z|Arely Schmidt|USD|MASTERCARD|1194-1700-1509-1609|AM|Automotive|Fantastic Plastic Coat|97.86||false
OCAGJVH129|2010-03-21T01:59:54Z|Violette Koepp DVM|JPY|DANKORT|1601-1656-1419-1584|JO|Baby|Synergistic Leather Bottle|26.8||false
VZOUSQT195|2010-02-14T10:09:05Z|Brianne Monahan|GBP|JCB|1740-1820-1020-1065|UY|Shoes|Enormous Steel Bottle|19.76||defect
WKURVZT180|2010-12-23T10:30:50Z|Bernita Klein PhD|EUR|VISA|1747-1106-1730-1323|YE|Kids|Sleek Concrete Plate|79.33|AMC2|false
ZMVHRKL112|2010-01-07T15:00:19Z|Leda Upton|EUR|DANKORT|1819-1860-1250-1625|GR|Grocery|Ergonomic Concrete Watch|29.27||false
KZBQAEJ139|2010-09-07T12:16:15Z|Sadye Dare|CAD|DANKORT|1407-1265-1437-1738|SR|Kids|Small Steel Gloves|48.19||false
QBFAWXL160|2010-06-05T11:36:09Z|Matt Shanahan|GBP|VISA|1282-1022-1375-1371|CZ|Shoes|Enormous Leather Shirt|9.35||false
GXQYKRV117|2010-02-04T15:43:09Z|Julio Parisian|EUR|DANKORT|1503-1368-1979-1639|IM|Toys|Heavy Duty Copper Chair|30.16||false
BNVEDIZ134|2010-12-26T02:11:58Z|Mr. Rebekah Rodriguez|GBP|AMERICAN_EXPRESS|1311-1494-1160-1399|IT|Electronics|Aerodynamic Silk Clock|31.28||false
BNVEDIZ134|2010-12-26T02:11:58Z|Mr. Rebekah Rodriguez|GBP|AMERICAN_EXPRESS|1311-1494-1160-1399|IT|Clothing|Sleek Steel Hat|5.66||false
ZOCKATS123|2010-10-23T18:13:45Z|Cyrus Jerde|USD|MASTERCARD|1351-1455-1931-1639|NE|Jewelery|Ergonomic Wooden Bench|1.57|DRH2|false
ZOCKATS123|2010-10-23T18:13:45Z|Cyrus Jerde|USD|MASTERCARD|1351-1455-1931-1639|NE|Music|Durable Copper Chair|21.04||defect
ZOCKATS123|2010-10-23T18:13:45Z|Cyrus Jerde|USD|MASTERCARD|1351-1455-1931-1639|NE|Kids|Awesome Cotton Coat|28.73||false
ZOCKATS123|2010-10-23T18:13:45Z|Cyrus Jerde|USD|MASTERCARD|1351-1455-1931-1639|NE|Sports|Sleek Wooden Hat|24.17||false
ENAKHPL107|2010-12-22T18:51:48Z|Roderick Wolf|EUR|VISA|1487-1476-1564-1251|KI|Clothing|Incredible Steel Coat|56.77|DWX2|false
OGDUEYQ184|2010-11-13T20:19:37Z|Perry Brakus|AUD|AMERICAN_EXPRESS|1767-1225-1758-1172|GF|Health|Rustic Rubber Knife|65.62||false
IABRSOQ141|2010-05-01T09:26:39Z|Mr. Yasmeen Purdy|AUD|JCB|1768-1809-1781-1204|SO|Industrial|Small Rubber Pants|81.23||false
DFIBRXZ169|2010-06-13T06:31:10Z|Haskell Wunsch|AUD|JCB|1811-1121-1177-1788|VI|Music|Practical Wooden Computer|9.5||false
DFIBRXZ169|2010-06-13T06:31:10Z|Haskell Wunsch|AUD|JCB|1811-1121-1177-1788|VI|Tools|Lightweight Paper Clock|70.18||false
IZDFTME187|2010-10-05T16:03:44Z|Erika Moore|EUR|DANKORT|1247-1353-1835-1145|GB|Garden|Enormous Concrete Chair|95.65||false
HVAUBQF108|2010-12-04T01:23:40Z|Toney Baumbach|GBP|FORBRUGSFORENINGEN|1654-1612-1492-1678|SN|Beauty|Ergonomic Aluminum Knife|41.3||false
HVAUBQF108|2010-12-04T01:23:40Z|Toney Baumbach|GBP|FORBRUGSFORENINGEN|1654-1612-1492-1678|SN|Books|Durable Steel Lamp|15.84||bounce
HVAUBQF108|2010-12-04T01:23:40Z|Toney Baumbach|GBP|FORBRUGSFORENINGEN|1654-1612-1492-1678|SN|Health|Gorgeous Granite Wallet|26.18||false
GMBHNQO156|2010-08-05T14:44:13Z|Brook Monahan|AUD|MASTERCARD|1902-1823-1212-1619|PL|Automotive|Intelligent Granite Bench|34.89|OAY2|false
GMBHNQO156|2010-08-05T14:44:13Z|Brook Monahan|AUD|MASTERCARD|1902-1823-1212-1619|PL|Movies|Intelligent Leather Bottle|0.27||false
GMBHNQO156|2010-08-05T14:44:13Z|Brook Monahan|AUD|MASTERCARD|1902-1823-1212-1619|PL|Baby|Rustic Silk Clock|44.21||bounce
BJSRNMV179|2010-01-29T10:51:29Z|Aiyana Hayes|CAD|MASTERCARD|1764-1325-1590-1757|CW|Jewelery|Intelligent Paper Chair|86.76||false
PXBIEJN177|2010-07-23T07:51:38Z|Eliezer Jacobs|CAD|FORBRUGSFORENINGEN|1661-1978-1943-1501|TK|Shoes|Fantastic Leather Lamp|3.8||false
XFHYTJU124|2010-05-29T19:53:45Z|Morris Cassin|JPY|FORBRUGSFORENINGEN|1243-1228-1342-1404|KM|Clothing|Aerodynamic Plastic Shirt|73.09||false
EONWSVT125|2010-01-28T19:51:19Z|Colton Becker|JPY|AMERICAN_EXPRESS|1257-1076-1336-1519|KH|Beauty|Ergonomic Plastic Shoes|95.24||false
KQNRCGH187|2010-11-06T12:30:04Z|Zelma Glover|CAD|AMERICAN_EXPRESS|1695-1016-1684-1757|HU|Automotive|Sleek Iron Chair|68.87||false
UZQWECK177|2010-09-25T02:33:01Z|Payton Ryan II|GBP|AMERICAN_EXPRESS|1058-1869-1038-1806|NA|Music|Small Plastic Shirt|1.4||false
UZQWECK177|2010-09-25T02:33:01Z|Payton Ryan II|GBP|AMERICAN_EXPRESS|1058-1869-1038-1806|NA|Toys|Rustic Plastic Bag|18.65|CBP2|defect
UZQWECK177|2010-09-25T02:33:01Z|Payton Ryan II|GBP|AMERICAN_EXPRESS|1058-1869-1038-1806|NA|Baby|Awesome Silk Knife|0.23|RUB2|bounce
AMLVBGS185|2010-01-12T16:34:56Z|Lucy Reinger DVM|USD|FORBRUGSFORENINGEN|1559-1947-1297-1701|BZ|Outdoors|Awesome Steel Shirt|0.84||false
AMLVBGS185|2010-01-12T16:34:56Z|Lucy Reinger DVM|USD|FORBRUGSFORENINGEN|1559-1947-1297-1701|BZ|Sports|Sleek Silk Hat|4.4||false
AMLVBGS185|2010-01-12T16:34:56Z|Lucy Reinger DVM|USD|FORBRUGSFORENINGEN|1559-1947-1297-1701|BZ|Shoes|Durable Linen Wallet|14.96||false
AMLVBGS185|2010-01-12T16:34:56Z|Lucy Reinger DVM|USD|FORBRUGSFORENINGEN|1559-1947-1297-1701|BZ|Kids|Small Wool Bottle|25.77|IKF2|defect
AMLVBGS185|2010-01-12T16:34:56Z|Lucy Reinger DVM|USD|FORBRUGSFORENINGEN|1559-1947-1297-1701|BZ|Health|Sleek Copper Bag|42.06||defect
YIGECXD187|2010-01-14T11:43:56Z|Sterling Cronin|GBP|JCB|1292-1742-1334-1365|TK|Outdoors|Incredible Concrete Coat|46.03||false
KSMCXOA105|2010-12-30T01:27:01Z|Lester Ziemann|AUD|JCB|1375-1601-1011-1160|RE|Industrial|Small Iron Bag|47.38||false
TJIXLZH111|2010-04-25T06:35:26Z|Nova Toy|JPY|JCB|1443-1707-1197-1716|GN|Tools|Heavy Duty Bronze Wallet|25.23|ILZ2|bounce
AEILTOH189|2010-10-18T08:52:24Z|Barry Osinski|CAD|VISA|1112-1441-1876-1722|MY|Outdoors|Small Plastic Wallet|77.11||false
XFJLWMA109|2010-04-15T17:55:43Z|Royal Hayes|CAD|AMERICAN_EXPRESS|1543-1027-1922-1486|SJ|Automotive|Practical Steel Table|63.51||false
BIYECHV131|2010-09-17T05:40:27Z|Marianne Howe|AUD|MASTERCARD|1828-1649-1856-1729|FR|Books|Fantastic Granite Gloves|46.51||false
XYJDZKN114|2010-03-07T13:00:48Z|Shyanne Bogan|CAD|MASTERCARD|1528-1400-1407-1003|CA|Baby|Heavy Duty Paper Car|59.24||false
BDELQCG103|2010-11-03T06:17:19Z|Miss Hulda Nitzsche|USD|FORBRUGSFORENINGEN|1583-1286-1987-1290|JO|Industrial|Incredible Silk Plate|32.19||defect
HLUMOYX108|2010-05-25T19:47:57Z|Arlene Dibbert|USD|AMERICAN_EXPRESS|1792-1288-1415-1145|VG|Industrial|Small Marble Lamp|23.16||false
TKVSIBA163|2010-01-25T01:30:39Z|Tyra Walker|JPY|AMERICAN_EXPRESS|1499-1430-1930-1986|CI|Shoes|Awesome Rubber Pants|26.13||false
HENACDX172|2010-12-11T20:41:21Z|Easton King|GBP|VISA|1198-1610-1397-1388|PH|Grocery|Lightweight Copper Computer|6.71||false
HENACDX172|2010-12-11T20:41:21Z|Easton King|GBP|VISA|1198-1610-1397-1388|PH|Computers|Mediocre Wooden Coat|26.2||false
HENACDX172|2010-12-11T20:41:21Z|Easton King|GBP|VISA|1198-1610-1397-1388|PH|Tools|Rustic Rubber Bag|3.87||false
SWFBHLD140|2010-04-26T08:14:42Z|Madge Treutel|EUR|AMERICAN_EXPRESS|1392-1179-1255-1673|BQ|Books|Small Plastic Coat|25.96|QSO2|false
XZAGONB128|2010-01-05T04:26:28Z|Mrs. Jarod Hoeger|CAD|MASTERCARD|1082-1090-1937-1469|KR|Clothing|Gorgeous Wooden Clock|37.12|JEQ2|false
XZAGONB128|2010-01-05T04:26:28Z|Mrs. Jarod Hoeger|CAD|MASTERCARD|1082-1090-1937-1469|KR|Toys|Heavy Duty Iron Plate|5.92||false
XZAGONB128|2010-01-05T04:26:28Z|Mrs. Jarod Hoeger|CAD|MASTERCARD|1082-1090-1937-1469|KR|Computers|Incredible Rubber Clock|56.84||false
HEIOCAV107|2010-11-26T17:50:29Z|Kelsi McCullough|AUD|JCB|1034-1037-1850-1634|UZ|Automotive|Rustic Steel Shoes|14.76||false
KXLUETW135|2010-01-11T18:36:06Z|Emery Haag MD|AUD|MASTERCARD|1142-1127-1755-1546|FJ|Industrial|Heavy Duty Steel Pants|1.99||false
KXLUETW135|2010-01-11T18:36:06Z|Emery Haag MD|AUD|MASTERCARD|1142-1127-1755-1546|FJ|Games|Intelligent Wooden Pants|16.94|SOY2|false
KXLUETW135|2010-01-11T18:36:06Z|Emery Haag MD|AUD|MASTERCARD|1142-1127-1755-1546|FJ|Grocery|Sleek Wool Shirt|43.62|XBA2|false
KXLUETW135|2010-01-11T18:36:06Z|Emery Haag MD|AUD|MASTERCARD|1142-1127-1755-1546|FJ|Computers|Intelligent Granite Knife|8.76||false
KXLUETW135|2010-01-11T18:36:06Z|Emery Haag MD|AUD|MASTERCARD|1142-1127-1755-1546|FJ|Kids|Practical Silk Hat|19.19||false
HVCFSME183|2010-08-18T20:14:31Z|Rebeca Haley|CAD|AMERICAN_EXPRESS|1262-1979-1106-1258|SH|Computers|Ergonomic Concrete Car|82.45||defect
DNRMOQB115|2010-07-07T07:37:48Z|Donnie Powlowski|EUR|FORBRUGSFORENINGEN|1803-1611-1751-1975|YE|Toys|Practical Marble Gloves|83.96||false
BMSTPWC174|2010-02-22T21:11:21Z|Ana Fay DDS|JPY|DANKORT|1256-1522-1089-1210|JO|Tools|Heavy Duty Paper Bottle|29.81||false
CZKJQGT187|2010-06-28T09:58:09Z|Dillan Schaden IV|JPY|MASTERCARD|1241-1140-1723-1205|TR|Electronics|Ergonomic Silk Lamp|76.65||false
OKLVGIE154|2010-08-10T05:16:16Z|Fabiola Gerhold|JPY|VISA|1986-1012-1298-1454|ID|Home|Intelligent Concrete Wallet|56.54||false
MYCHRDU169|2010-06-24T13:03:19Z|Americo Crooks|CAD|MASTERCARD|1005-1315-1809-1978|CL|Books|Ergonomic Bronze Gloves|20.76||false
RLKBSOG158|2010-05-10T21:55:08Z|Elizabeth O'Keefe|AUD|MASTERCARD|1835-1669-1823-1612|GU|Electronics|Ergonomic Leather Keyboard|74.55||bounce
LIHEYUV153|2010-08-03T05:00:20Z|Mrs. Karlie Rolfson|JPY|DANKORT|1878-1368-1655-1981|FO|Electronics|Small Aluminum Bag|79.05||false
XNZMSTQ126|2010-11-30T22:54:50Z|Graciela Volkman|USD|JCB|1589-1213-1883-1864|ML|Outdoors|Small Marble Watch|89.99||false
WEQHZJK144|2010-07-21T23:28:50Z|Joe Rath|EUR|MASTERCARD|1581-1012-1089-1359|AF|Beauty|Durable Concrete Shirt|76.19||false
SITWAUJ145|2010-07-26T15:07:18Z|Mona Herman I|EUR|FORBRUGSFORENINGEN|1350-1820-1234-1814|CG|Outdoors|Mediocre Steel Lamp|90.55|ETD2|false
PQKIEVD131|2010-12-18T21:32:43Z|Deron Dach|EUR|FORBRUGSFORENINGEN|1941-1162-1893-1919|FR|Health|Intelligent Wool Wallet|11.08||false
PQKIEVD131|2010-12-18T21:32:43Z|Deron Dach|EUR|FORBRUGSFORENINGEN|1941-1162-1893-1919|FR|Baby|Lightweight Paper Watch|5.58||defect
PQKIEVD131|2010-12-18T21:32:43Z|Deron Dach|EUR|FORBRUGSFORENINGEN|1941-1162-1893-1919|FR|Clothing|Sleek Steel Table|7.31||false
PQKIEVD131|2010-12-18T21:32:43Z|Deron Dach|EUR|FORBRUGSFORENINGEN|1941-1162-1893-1919|FR|Kids|Practical Rubber Table|12.99||bounce
PQKIEVD131|2010-12-18T21:32:43Z|Deron Dach|EUR|FORBRUGSFORENINGEN|1941-1162-1893-1919|FR|Kids|Aerodynamic Wooden Keyboard|4.35||false
UEXTMCS149|2010-04-29T23:49:26Z|Coralie Hyatt|EUR|AMERICAN_EXPRESS|1227-1202-1471-1968|AI|Clothing|Practical Rubber Coat|32.61||false
YONXSMB166|2010-11-13T12:16:29Z|Mr. Tommie Orn|JPY|VISA|1218-1012-1218-1142|VU|Health|Durable Iron Hat|84.11||false
ZVFOEMS189|2010-07-21T00:27:33Z|Dolly Lubowitz|JPY|MASTERCARD|1469-1244-1864-1258|CI|Toys|Intelligent Paper Bench|47.17||false
GEJQLIH103|2010-11-30T09:34:24Z|Dr. Jo Schmeler|EUR|AMERICAN_EXPRESS|1483-1060-1567-1628|VG|Grocery|Small Wool Keyboard|34.87|TVF2|false
FNAMEZS115|2010-04-29T06:42:22Z|Mr. Nick McClure|GBP|FORBRUGSFORENINGEN|1353-1237-1297-1618|TG|Clothing|Awesome Rubber Bottle|12.1|CUJ2|false
FNAMEZS115|2010-04-29T06:42:22Z|Mr. Nick McClure|GBP|FORBRUGSFORENINGEN|1353-1237-1297-1618|TG|Grocery|Aerodynamic Iron Computer|2.85|MLW2|defect
FNAMEZS115|2010-04-29T06:42:22Z|Mr. Nick McClure|GBP|FORBRUGSFORENINGEN|1353-1237-1297-1618|TG|Automotive|Lightweight Rubber Bag|21.99|JIO2|false
FNAMEZS115|2010-04-29T06:42:22Z|Mr. Nick McClure|GBP|FORBRUGSFORENINGEN|1353-1237-1297-1618|TG|Jewelery|Fantastic Granite Watch|17.21||bounce
LIAPGEN113|2010-09-07T10:58:24Z|Ezra Morar|AUD|VISA|1035-1096-1361-1689|GB|Automotive|Durable Rubber Shoes|95.24||false
LMPXDYR114|2010-07-09T17:25:33Z|Foster Kerluke|CAD|DANKORT|1692-1847-1632-1462|CZ|Games|Awesome Wooden Keyboard|9.5|GKN2|false
LMPXDYR114|2010-07-09T17:25:33Z|Foster Kerluke|CAD|DANKORT|1692-1847-1632-1462|CZ|Jewelery|Practical Wool Knife|1.06||false
LMPXDYR114|2010-07-09T17:25:33Z|Foster Kerluke|CAD|DANKORT|1692-1847-1632-1462|CZ|Sports|Awesome Steel Bag|48.38||defect
LMPXDYR114|2010-07-09T17:25:33Z|Foster Kerluke|CAD|DANKORT|1692-1847-1632-1462|CZ|Industrial|Small Plastic Computer|4.71||false
DAZWBRK132|2010-02-15T09:42:18Z|Darian Bogan DDS|CAD|JCB|1960-1049-1951-1326|LC|Health|Gorgeous Granite Bench|42.54|EJP2|false
OIGZNAW160|2010-06-25T04:10:05Z|Russ Rath MD|EUR|AMERICAN_EXPRESS|1158-1294-1186-1722|KY|Baby|Heavy Duty Wool Coat|20.93||false
